state_code,ds_name,as_name,block_name
TN,Tiruchi South,Thiruverumbur,Thuvakudi Municipality
TN,Tiruchi South,Srirangam,Srirangam Circle
TN,Tiruchi South,Thiruverumbur,Ponmalai Circle
TN,Tiruchi South,Thiruverumbur,Kattur Circle
TN,Tiruchi Corporation,Tiruchirappalli (East),Malaikottai Circle
TN,Tiruchi Corporation,Tiruchirappalli (East),Palakkarai Circle
TN,Tiruchi Corporation,Tiruchirappalli (East),Airport Circle
TN,Tiruchi Corporation,Tiruchirappalli (West),Junction Circle
TN,Tiruchi Corporation,Tiruchirappalli (West),Uraiyur Circle
TN,Tiruchi North,Lalgudi,Lalgudi Block
TN,Tiruchi North,Lalgudi,Pullampadi Block
TN,Tiruchi North,Musiri,Musiri Block
TN,Tiruchi North,Manachanallur,Manachanallur Block
TN,Tiruchi North,Musiri,Thottiyam Block
TN,Tiruchi North,Musiri,Thathaiyangarpettai Block
TN,Tiruchi North,Thuraiyur (SC),Thuraiyur Block
TN,Tiruchi North,Thuraiyur (SC),Uppiliyapuram Block
TN,Tiruchi North,Thuraiyur (SC),Thuraiyur Municipality
TN,Perambalur,Perambalur (SC),Alathur Block
TN,Perambalur,Perambalur (SC),Perambalur Block
TN,Perambalur,Perambalur (SC),Veppanthattai Block
TN,Perambalur,Kunnam,Veppur Block
TN,Perambalur,Perambalur (SC),Perambalur Municipality
TN,Perambalur,Kunnam,Senthurai Block
TN,Ariyalur,Jayankondam,Andimadam Block
TN,Ariyalur,Ariyalur,Ariyalur Block
TN,Ariyalur,Jayankondam,Jayankondam Block
TN,Ariyalur,Jayankondam,T.Palur Block
TN,Ariyalur,Ariyalur,Tirumanur Block
TN,Ariyalur,Ariyalur,Ariyalur Municipality
TN,Ariyalur,Jayankondam,Jayankondam Municipality
TN,Cuddalore South,Chidambaram,Parangipettai Block
TN,Cuddalore South,Bhuvanagiri,Bhuvanagiri Block
TN,Cuddalore South,Bhuvanagiri,Keerapalayam Block
TN,Cuddalore South,Kattumannarkoil (SC),Kumaratchi Block
TN,Cuddalore South,Kattumannarkoil (SC),Kattumannarkoil Block
TN,Cuddalore South,Bhuvanagiri,Kammapuram Block
TN,Cuddalore South,Kattumannarkoil (SC),Srimushnam Block
TN,Cuddalore South,Chidambaram,Chidambaram Municipality -1
TN,Cuddalore South,Chidambaram,Chidambaram Municipality -2
TN,Cuddalore Central,Cuddalore,Cuddalore Block
TN,Cuddalore Central,Panruti,Annagramam Block
TN,Cuddalore Central,Panruti,Panruti Block
TN,Cuddalore Central,Kurinjipadi,Kurinjipadi Block
TN,Cuddalore Central,Cuddalore,Cuddalore Municipality -1
TN,Cuddalore Central,Cuddalore,Cuddalore Municipality -2
TN,Cuddalore Central,Panruti,Nellikuppam Municipality
TN,Cuddalore Central,Panruti,Panruti Municipality
TN,Cuddalore West,Vriddhachalam,Virudachalam Block
TN,Cuddalore West,Vriddhachalam,Nallur Block
TN,Cuddalore West,Tittakudi (SC),Manglore Block
TN,Cuddalore West,Vriddhachalam,Virudachalam Municipality
TN,Cuddalore West,Tittakudi (SC),Thittakudi Municipality
TN,Cuddalore West,Neyveli,Neyveli Township
TN,Mayiladuthurai,Mayiladuthurai,Kuthalam Block
TN,Mayiladuthurai,Sirkazhi (SC),Kollidam Block
TN,Mayiladuthurai,Mayiladuthurai,Mayiladuthurai Block
TN,Mayiladuthurai,Poompuhar,Sembanarkoil Block
TN,Mayiladuthurai,Sirkazhi (SC),Sirkazhi Block
TN,Mayiladuthurai,Mayiladuthurai,Mayiladuthurai Municipality
TN,Mayiladuthurai,Sirkazhi (SC),Sirkazhi Municipality
TN,Nagapattinam,Vedaranyam,Vedaranyam Block
TN,Nagapattinam,Vedaranyam,Thalaignayaru Block
TN,Nagapattinam,Kilvelur (SC),Keezhaiyur Block
TN,Nagapattinam,Nagapattinam,Nagapattinam Block
TN,Nagapattinam,Kilvelur (SC),Keevalur Block
TN,Nagapattinam,Nagapattinam,Thirumarugal Block
TN,Nagapattinam,Nagapattinam,Nagapattinam Municipality
TN,Nagapattinam,Vedaranyam,Vedaranyam Municipality
TN,Tiruvarur,Nannilam,Valangaiman Block
TN,Tiruvarur,Mannargudi,Needamangalam Block
TN,Tiruvarur,Mannargudi,Mannargudi Block
TN,Tiruvarur,Thiruthuraipoondi (SC),Kottur Block
TN,Tiruvarur,Thiruthuraipoondi (SC),Thiruthuraipoondi Block
TN,Tiruvarur,Thiruvarur,Tiruvarur Block
TN,Tiruvarur,Nannilam,Nannilam Block
TN,Tiruvarur,Thiruvarur,Koradacherry Block
TN,Tiruvarur,Nannilam,Kodavasal Block
TN,Tiruvarur,Thiruthuraipoondi (SC),Muthupettai Block
TN,Tiruvarur,Mannargudi,Mannargudi Municipality
TN,Tiruvarur,Thiruvarur,Thiruvarur Municipality
TN,Tiruvarur,Thiruthuraipoondi (SC),Thiruthuraipoondi Municipality
TN,Tiruvarur,Thiruvarur,Koothanallur Municipality
TN,Thanjavur North,Thiruvaiyaru,Budalur Block
TN,Thanjavur North,Thiruvaiyaru,Thiruvaiyaru Block
TN,Thanjavur North,Papanasam,Papanasam Block
TN,Thanjavur North,Thiruvidaimarudur (SC),Ammapet Block
TN,Thanjavur North,Kumbakonam,Kumbakonam Block
TN,Thanjavur North,Thiruvidaimarudur (SC),Thiruvidaimarudur Block
TN,Thanjavur North,Thiruvidaimarudur (SC),Thiruppanandal Block
TN,Thanjavur North,Kumbakonam,Kumbakonam – 1 Municipality
TN,Thanjavur North,Kumbakonam,Kumbakonam – 2 Municipality
TN,Thanjavur Corporation,Thanjavur,Zone – 1
TN,Thanjavur Corporation,Thanjavur,Zone – 2
